Index,Date,Time,Counter,FbLoad,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Total Strain (-),Strain Alum,Strain Machine,Chain,Stress [MPa],Deviatoric Stress [Mpa],Strain Ax. [%],Strain Ax [-],Strain Al. [%],Strain Al. [-],Strain Machine [%],Strain Machine [-],Strain Rad. [%],Strain Vol. [%],Gemidd,IFlow,Ipress [Mpa],IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
2287,44958.44561,2286.536413,58676618,5.006988,0.262172,0.267809,25.583079,1.714824,-0.738596,-0.732885,0.002754529,0.000517038,0.002237491,19.912166,36.133593,33.133593,0.470167,0.00470167,0.047333704,0.000473337,0.422833296,0.004228333,0,0.470167,-0.735705,0.00246,3,1.1841,0,3,83.7154,0,-1.5,0
2288,44958.44563,2287.536413,58676619,5.58578,0.265171,0.270079,26.180099,1.71581,-0.73547,-0.73042,0.002794464,0.000529104,0.002265361,19.912166,37.009517,34.009517,0.473992,0.00473992,0.048585024,0.00048585,0.425406976,0.00425407,0,0.473992,-0.733044,0.00208,3,1.1841,0,3,83.7154,0,-1.5,0
2289,44958.44564,2288.536413,58676620,5.837439,0.266574,0.271026,26.243024,1.717782,-0.734194,-0.729959,0.002806871,0.000530375,0.002276496,19.912166,37.297007,34.297007,0.47547,0.0047547,0.048995724,0.000489957,0.426474276,0.004264743,0,0.47547,-0.732021,0.00191,3,1.1841,0,3,83.7154,0,-1.5,0
2290,44958.44565,2289.536413,58676621,4.55813,0.261167,0.266549,25.247438,1.711865,-0.739923,-0.734167,0.002735893,0.000510255,0.002225638,19.912166,35.587338,32.587338,0.468109,0.00468109,0.04655334,0.000465533,0.42155566,0.004215557,0,0.468109,-0.737227,0.00191,3,1.1841,0,3,83.7154,0,-1.5,0
2291,44958.44566,2290.536413,58676622,5.697907,0.265802,0.270451,26.346699,1.717782,-0.734256,-0.729729,0.002808071,0.000532471,0.002275601,19.912166,37.324534,34.324534,0.475419,0.00475419,0.049035049,0.00049035,0.426383951,0.00426384,0,0.475419,-0.732045,0.00228,3,1.1841,0,3,83.7154,0,-1.5,0
2292,44958.44567,2291.536413,58676623,4.748048,0.262321,0.26746,25.143302,1.713837,-0.73968,-0.734462,0.002735521,0.00050815,0.002227371,19.912166,35.676487,32.676487,0.468779,0.00468779,0.046680696,0.000466807,0.422098304,0.004220983,0,0.468779,-0.736861,0.00141,3,1.184,0,3,83.7154,0,-1.5,0
2293,44958.44568,2292.536413,58676624,5.515759,0.264923,0.269821,26.403086,1.71581,-0.734264,-0.729795,0.002807543,0.00053361,0.002273932,19.912166,37.205899,34.205899,0.474949,0.00474949,0.04886557,0.000488656,0.42608343,0.004260834,0,0.474949,-0.732284,0.00199,3,1.184,0,3,83.7154,0,-1.5,0
2294,44958.44569,2293.536413,58676625,4.93316,0.263746,0.268535,25.277674,1.713837,-0.738971,-0.733871,0.002744807,0.000510866,0.002233942,19.912166,35.952856,32.952856,0.470142,0.00470142,0.047075509,0.000470755,0.423066491,0.004230665,0,0.470142,-0.736121,0.00153,3,1.184,0,3,83.7154,0,-1.5,0
2295,44958.44571,2294.536413,58676626,4.911663,0.262082,0.267712,25.683004,1.714824,-0.738084,-0.73249,0.002761007,0.000519057,0.00224195,19.912166,36.262405,33.262405,0.470561,0.00470561,0.047517721,0.000475177,0.423043279,0.004230433,0,0.470561,-0.735377,0.00167,3,1.1839,0,3,83.7154,0,-1.5,0
2296,44958.44572,2295.536413,58676627,5.55747,0.265578,0.270365,26.261843,1.716796,-0.734822,-0.730222,0.002800507,0.000530756,0.002269751,19.912166,37.166987,34.166987,0.474805,0.00474805,0.048809981,0.0004881,0.425995019,0.00425995,0,0.474805,-0.732474,0.00179,3,1.1839,0,3,83.7154,0,-1.5,0
2297,44958.44573,2296.536413,58676628,5.431888,0.26591,0.270369,26.05395,1.71581,-0.734879,-0.730452,0.002798457,0.000526554,0.002271903,19.912166,36.891731,33.891731,0.474502,0.00474502,0.048416759,0.000484168,0.426085241,0.004260852,0,0.474502,-0.732745,0.00165,3,1.1839,0,3,83.7154,0,-1.6,0
2298,44958.44574,2297.536413,58676629,4.729152,0.262681,0.267733,25.307868,1.71581,-0.738775,-0.733772,0.002746914,0.000511476,0.002235438,19.912166,35.864672,32.864672,0.469802,0.00469802,0.046949531,0.000469495,0.422852469,0.004228525,0,0.469802,-0.736134,0.00165,3,1.1839,0,3.1,83.7154,0,-1.5,0
2299,44958.44575,2298.536413,58676630,4.62642,0.261269,0.266777,25.477662,1.713837,-0.739148,-0.733345,0.0027473,0.000514907,0.002232393,19.912166,35.899513,32.899513,0.468964,0.00468964,0.046999304,0.000469993,0.421964696,0.004219647,0,0.468964,-0.736433,0.0022,3,1.1838,0,3,83.7154,0,-1.5,0
2300,44958.44576,2299.536413,58676631,5.763352,0.267016,0.271343,26.296673,1.716796,-0.733603,-0.729992,0.002810857,0.00053146,0.002279397,19.912166,37.424019,34.424019,0.476186,0.00476186,0.04917717,0.000491772,0.42700883,0.004270088,0,0.476186,-0.731515,0.00251,3,1.1837,0,3,83.7154,0,-1.5,0
2301,44958.44578,2300.536413,58676632,4.552297,0.261547,0.266828,25.377034,1.713837,-0.739384,-0.733608,0.002743736,0.000512874,0.002230862,19.912166,35.790709,32.790709,0.468778,0.00468778,0.04684387,0.000468439,0.42193413,0.004219341,0,0.468778,-0.736596,0.00205,3,1.1837,0,3,83.7154,0,-1.5,0
2302,44958.44579,2301.536413,58676633,5.253776,0.26511,0.269967,25.883031,1.71581,-0.73581,-0.731373,0.002785229,0.0005231,0.002262129,19.912166,36.737032,33.737032,0.473517,0.00473517,0.04819576,0.000481958,0.42532124,0.004253212,0,0.473517,-0.733376,0.00243,3,1.1837,0,3,83.7154,0,-1.5,0
2303,44958.4458,2302.536413,58676634,4.709774,0.262442,0.267719,25.531774,1.714824,-0.738355,-0.73295,0.002755786,0.000516001,0.002239785,19.912166,36.077946,33.077946,0.470203,0.00470203,0.047254209,0.000472542,0.422948791,0.004229488,0,0.470203,-0.735687,0.00185,3,1.1837,0,3,83.7154,0,-1.6,0
2304,44958.44581,2303.536413,58676635,5.038301,0.26337,0.268729,25.854676,1.714824,-0.737115,-0.731701,0.002773564,0.000522527,0.002251037,19.912166,36.534505,33.534505,0.471789,0.00471789,0.047906436,0.000479064,0.423882564,0.004238826,0,0.471789,-0.734445,0.00191,3,1.1837,0,3,83.7154,0,-1.5,0
2305,44958.44582,2304.536413,58676636,5.26474,0.264678,0.26971,26.0911,1.71581,-0.735924,-0.730847,0.002788171,0.000527305,0.002260866,19.912166,36.882604,33.882604,0.473432,0.00473432,0.04840372,0.000484037,0.42502828,0.004250283,0,0.473432,-0.733324,0.00144,3,1.1837,0,3,83.7154,0,-1.5,0
2306,44958.44583,2305.536413,58676637,5.454697,0.265651,0.270442,26.237412,1.716796,-0.735044,-0.730255,0.002798686,0.000530262,0.002268424,19.912166,37.120159,34.120159,0.47454,0.0047454,0.048743084,0.000487431,0.425796916,0.004257969,0,0.47454,-0.732612,0.00133,3,1.1837,0,3,83.7154,0,-1.6,0
2307,44958.44585,2306.536413,58676638,5.069113,0.265173,0.269757,25.716443,1.71581,-0.736617,-0.731866,0.002775943,0.000519733,0.00225621,19.912166,36.51597,33.51597,0.472821,0.00472821,0.047879957,0.0004788,0.424941043,0.00424941,0,0.472821,-0.73396,0.0013,3,1.1837,0,3,83.7154,0,-1.5,0
2308,44958.44586,2307.536413,58676639,4.419649,0.261233,0.266652,25.280518,1.713837,-0.739552,-0.733937,0.002740186,0.000510923,0.002229263,19.912166,35.706974,32.706974,0.468683,0.00468683,0.046724249,0.000467242,0.421958751,0.004219588,0,0.468683,-0.736714,0.00156,3,1.1836,0,3,83.7154,0,-1.5,0
2309,44958.44587,2308.536413,58676640,5.14111,0.26391,0.269266,26.156236,1.716796,-0.7357,-0.730617,0.002791414,0.000528621,0.002262793,19.912166,36.892793,33.892793,0.473296,0.00473296,0.048418276,0.000484183,0.424877724,0.004248777,0,0.473296,-0.73332,0.00179,3,1.1835,0,3,83.7154,0,-1.5,0
2310,44958.44588,2309.536413,58676641,5.147607,0.265679,0.270155,25.724176,1.716796,-0.736658,-0.732063,0.002774243,0.000519889,0.002254353,19.912166,36.60367,33.60367,0.473148,0.00473148,0.048005243,0.000480052,0.425142757,0.004251428,0,0.473148,-0.73377,0.00147,3,1.1835,0,3,83.7154,0,-1.5,0
2311,44958.44589,2310.536413,58676642,4.591592,0.261355,0.267096,25.585476,1.713837,-0.738734,-0.733049,0.002752371,0.000517086,0.002235285,19.912166,36.090212,33.090212,0.469482,0.00469482,0.047271731,0.000472717,0.422210269,0.004222103,0,0.469482,-0.73599,0.00194,3,1.1834,0,3,83.7154,0,-1.5,0
2312,44958.4459,2311.536413,58676643,5.322002,0.265174,0.270192,26.253697,1.716796,-0.735107,-0.730124,0.002799171,0.000530591,0.00226858,19.912166,37.098476,34.098476,0.474422,0.00474422,0.048712109,0.000487121,0.425709891,0.004257099,0,0.474422,-0.732742,0.00173,3,1.1834,0,3,83.7154,0,-1.5,0
2313,44958.44591,2312.536413,58676644,5.291388,0.265871,0.270469,25.902058,1.71581,-0.735747,-0.731373,0.002785679,0.000523485,0.002262194,19.912166,36.858367,33.858367,0.474377,0.00474377,0.048369096,0.000483691,0.426007904,0.004260079,0,0.474377,-0.732997,0.00173,3,1.1834,0,3,83.7154,0,-1.5,0
2314,44958.44593,2313.536413,58676645,4.256798,0.260232,0.266026,25.43087,1.712851,-0.739671,-0.733575,0.002741921,0.000513962,0.00222796,19.912166,35.790162,32.790162,0.468054,0.00468054,0.046843089,0.000468431,0.421210911,0.004212109,0,0.468054,-0.736951,0.00191,3,1.1833,0,3,83.7154,0,-1.5,0
2315,44958.44594,2314.536413,58676646,5.500606,0.266288,0.270851,26.433654,1.717782,-0.734055,-0.729696,0.002809743,0.000534228,0.002275515,19.912166,37.420838,34.420838,0.475634,0.00475634,0.049172626,0.000491726,0.426461374,0.004264614,0,0.475634,-0.731894,0.00257,3,1.1832,0,3,83.7154,0,-1.5,0
2316,44958.44595,2315.536413,58676647,4.232528,0.260868,0.266387,25.243032,1.712851,-0.740033,-0.734232,0.002734643,0.000510166,0.002224477,19.912166,35.611718,32.611718,0.467949,0.00467949,0.046588169,0.000465882,0.421360831,0.004213608,0,0.467949,-0.737217,0.0026,3,1.1831,0,3.1,83.7154,0,-1.5,0
2317,44958.44596,2316.536413,58676648,5.194152,0.265157,0.270018,26.152544,1.716796,-0.735303,-0.730452,0.002795429,0.000528547,0.002266882,19.912166,37.030815,34.030815,0.474144,0.00474144,0.04861545,0.000486155,0.42552855,0.004255286,0,0.474144,-0.732878,0.00338,3,1.1831,0,3,83.7154,0,-1.5,0
2318,44958.44597,2317.536413,58676649,5.170165,0.265428,0.270217,26.111341,1.71581,-0.735345,-0.730518,0.002794657,0.000527714,0.002266943,19.912166,36.952752,33.952752,0.474087,0.00474087,0.048503931,0.000485039,0.425583069,0.004255831,0,0.474087,-0.733002,0.00312,3,1.1831,0,3,83.7154,0,-1.5,0
2319,44958.44598,2318.536413,58676650,4.56144,0.263024,0.268084,25.302204,1.713837,-0.7389,-0.733706,0.002746493,0.000511361,0.002235131,19.912166,35.90849,32.90849,0.469852,0.00469852,0.047012129,0.000470121,0.422839871,0.004228399,0,0.469852,-0.736189,0.00234,3,1.1831,0,3,83.7154,0,-1.5,0
2320,44958.446,2319.536413,58676651,4.50024,0.261689,0.267285,25.547671,1.714824,-0.738924,-0.733181,0.002750071,0.000516322,0.002233749,19.912166,36.096442,33.096442,0.469501,0.00469501,0.047280631,0.000472806,0.422220369,0.004222204,0,0.469501,-0.736124,0.0028,3,1.183,0,3,83.7154,0,-1.5,0
2321,44958.44601,2320.536413,58676652,4.966557,0.264006,0.269211,26.064382,1.71581,-0.736123,-0.731044,0.002785343,0.000526765,0.002258578,19.912166,36.818937,33.818937,0.472948,0.00472948,0.048312767,0.000483128,0.424635233,0.004246352,0,0.472948,-0.733774,0.00246,3,1.183,0,3,83.7154,0,-1.5,0
2322,44958.44602,2321.536413,58676653,5.367987,0.266401,0.270821,26.231966,1.71581,-0.734382,-0.730124,0.00280435,0.000530152,0.002274198,19.912166,37.241375,34.241375,0.475299,0.00475299,0.04891625,0.000489163,0.42638275,0.004263828,0,0.475299,-0.732194,0.00228,3,1.183,0,3,83.7154,0,-1.5,0
2323,44958.44603,2322.536413,58676654,4.283154,0.261956,0.267134,25.145976,1.713837,-0.739745,-0.734364,0.002735757,0.000508204,0.002227553,19.912166,35.644899,32.644899,0.468557,0.00468557,0.04663557,0.000466356,0.42192143,0.004219214,0,0.468557,-0.736916,0.00228,3,1.183,0,3,83.7154,0,-1.5,0
2324,44958.44604,2323.536413,58676655,4.754529,0.263094,0.26848,26.189932,1.714824,-0.735581,-0.730321,0.002794379,0.000529302,0.002265076,19.912166,36.863734,33.863734,0.473141,0.00473141,0.048376763,0.000483768,0.424764237,0.004247642,0,0.473141,-0.733387,0.00289,3,1.1828,0,3,83.7154,0,-1.5,0
2325,44958.44605,2324.536413,58676656,4.756014,0.264473,0.269137,25.608162,1.71581,-0.737317,-0.732556,0.002766014,0.000517545,0.002248469,19.912166,36.319018,33.319018,0.47187,0.0047187,0.047598597,0.000475986,0.424271403,0.004242714,0,0.47187,-0.734765,0.00225,3,1.1828,0,3,83.7154,0,-1.5,0
2326,44958.44607,2325.536413,58676657,4.288465,0.261842,0.267134,25.320873,1.71581,-0.739042,-0.733739,0.002745243,0.000511739,0.002233504,19.912166,35.816949,32.816949,0.469224,0.00469224,0.046881356,0.000468814,0.422342644,0.004223426,0,0.469224,-0.7363,0.00228,3,1.1828,0,3,83.7154,0,-1.5,0
2327,44958.44608,2326.536413,58676658,4.411351,0.261767,0.267306,25.669318,1.714824,-0.738352,-0.732523,0.002758857,0.000518781,0.002240076,19.912166,36.18849,33.18849,0.469937,0.00469937,0.047412129,0.000474121,0.422524871,0.004225249,0,0.469937,-0.735791,0.00182,3,1.1828,0,3,83.7154,0,-1.5,0
2328,44958.44609,2327.536413,58676659,5.318965,0.266269,0.270884,26.321266,1.717782,-0.734219,-0.729729,0.002808336,0.000531957,0.002276379,19.912166,37.348562,34.348562,0.475551,0.00475551,0.049069374,0.000490694,0.426481626,0.004264816,0,0.475551,-0.731901,0.00182,3,1.1828,0,3,83.7154,0,-1.5,0
2329,44958.4461,2328.536413,58676660,4.29165,0.262483,0.267596,25.163191,1.712851,-0.739804,-0.734462,0.002734636,0.000508552,0.002226084,19.912166,35.705463,32.705463,0.468703,0.00468703,0.04672209,0.000467221,0.42198091,0.004219809,0,0.468703,-0.736841,0.00182,3,1.1828,0,3,83.7154,0,-1.5,0
2330,44958.44611,2329.536413,58676661,4.748053,0.26312,0.268606,26.085682,1.714824,-0.736096,-0.73088,0.002786707,0.000527196,0.002259512,19.912166,36.775894,33.775894,0.472607,0.00472607,0.048251277,0.000482513,0.424355723,0.004243557,0,0.472607,-0.733831,0.00194,3,1.1827,0,3,83.7154,0,-1.5,0
2331,44958.44612,2330.536413,58676662,5.041144,0.265644,0.270349,26.019746,1.71581,-0.735242,-0.730945,0.002792343,0.000525863,0.00226648,19.912166,36.902447,33.902447,0.474283,0.00474283,0.048432067,0.000484321,0.425850933,0.004258509,0,0.474283,-0.73284,0.00182,3,1.1827,0,3,83.7154,0,-1.5,0
2332,44958.44613,2331.536413,58676663,4.467777,0.263414,0.268367,25.512934,1.713837,-0.737907,-0.73295,0.002758986,0.00051562,0.002243365,19.912166,36.15307,33.15307,0.470857,0.00470857,0.047361529,0.000473615,0.423495471,0.004234955,0,0.470857,-0.735356,0.00182,3,1.1827,0,3,83.7154,0,-1.5,0
2333,44958.44615,2332.536413,58676664,4.148643,0.261622,0.267,25.280476,1.714824,-0.739251,-0.733772,0.002743514,0.000510922,0.002232592,19.912166,35.767689,32.767689,0.468934,0.00468934,0.046810984,0.00046811,0.422123016,0.00422123,0,0.468934,-0.736584,0.00199,3,1.1826,0,3,83.7154,0,-1.5,0
2334,44958.44616,2333.536413,58676665,5.008041,0.264803,0.269894,26.275878,1.716796,-0.735204,-0.730255,0.002797543,0.000531039,0.002266503,19.912166,37.12275,34.12275,0.474211,0.00474211,0.048746786,0.000487468,0.425464214,0.004254642,0,0.474211,-0.732669,0.0017,3,1.1826,0,3,83.7154,0,-1.6,0
2335,44958.44617,2334.536413,58676666,5.025102,0.266315,0.270616,26.014731,1.717782,-0.735285,-0.730781,0.002793207,0.000525762,0.002267445,19.912166,36.921324,33.921324,0.474469,0.00474469,0.048459034,0.00048459,0.426009966,0.0042601,0,0.474469,-0.732823,0.00167,3,1.1826,0,3,83.7154,0,-1.5,0
2336,44958.44618,2335.536413,58676667,3.931006,0.260641,0.266152,25.095382,1.714824,-0.740306,-0.734627,0.002729871,0.000507181,0.00222269,19.912166,35.490287,32.490287,0.467583,0.00467583,0.046414696,0.000464147,0.421168304,0.004211683,0,0.467583,-0.737492,0.00173,3,1.1825,0,3,83.7154,0,-1.5,0
2337,44958.44619,2336.536413,58676668,4.734727,0.263721,0.269034,26.146129,1.71581,-0.735789,-0.73088,0.0027889,0.000528417,0.002260483,19.912166,36.914501,33.914501,0.473417,0.00473417,0.048449287,0.000484493,0.424967713,0.004249677,0,0.473417,-0.733327,0.00231,3,1.1824,0,3,83.7154,0,-1.5,0
2338,44958.4462,2337.536413,58676669,4.768259,0.265236,0.269811,25.846115,1.71581,-0.736221,-0.731669,0.002780179,0.000522354,0.002257825,19.912166,36.646065,33.646065,0.473251,0.00473251,0.048065807,0.000480658,0.425185193,0.004251852,0,0.473251,-0.733685,0.00231,3,1.1824,0,3,83.7154,0,-1.5,0
2339,44958.44622,2338.536413,58676670,4.097978,0.26184,0.267045,25.283046,1.713837,-0.739211,-0.733739,0.002744036,0.000510974,0.002233062,19.912166,35.757431,32.757431,0.468966,0.00468966,0.04679633,0.000467963,0.42216967,0.004221697,0,0.468966,-0.736609,0.00231,3,1.1824,0,3,83.7154,0,-1.5,0
2340,44958.44623,2339.536413,58676671,4.475516,0.26247,0.268094,25.753926,1.713837,-0.737933,-0.732194,0.0027642,0.000520491,0.002243709,19.912166,36.407619,33.407619,0.470781,0.00470781,0.04772517,0.000477252,0.42305583,0.004230558,0,0.470781,-0.735161,0.00217,3,1.1823,0,2.9,83.7154,0,-1.5,0
2341,44958.44624,2340.536413,58676672,4.738763,0.26407,0.269318,26.007413,1.71581,-0.736451,-0.731208,0.002781829,0.000525614,0.002256215,19.912166,36.778732,33.778732,0.472659,0.00472659,0.048255331,0.000482553,0.424403669,0.004244037,0,0.472659,-0.733926,0.00217,3,1.1823,0,3,83.7154,0,-1.5,0
2342,44958.44625,2341.536413,58676673,4.825926,0.264666,0.269737,26.083943,1.71581,-0.736033,-0.731011,0.002786221,0.00052716,0.002259061,19.912166,36.892888,33.892888,0.473264,0.00473264,0.048418411,0.000484184,0.424845589,0.004248456,0,0.473264,-0.733531,0.00217,3,1.1823,0,3,83.7154,0,-1.5,0
2343,44958.44626,2342.536413,58676674,4.804126,0.264709,0.269845,26.063848,1.714824,-0.736046,-0.730913,0.002786829,0.000526754,0.002260074,19.912166,36.875121,33.875121,0.473337,0.00473337,0.04839303,0.00048393,0.42494397,0.00424944,0,0.473337,-0.733463,0.00217,3,1.1823,0,3,83.7154,0,-1.5,0
2344,44958.44627,2343.536413,58676675,4.711193,0.264697,0.269651,25.923663,1.716796,-0.736108,-0.731176,0.002784507,0.000523921,0.002260586,19.912166,36.711687,33.711687,0.473221,0.00473221,0.048159553,0.000481596,0.425061447,0.004250614,0,0.473221,-0.733662,0.00217,3,1.1823,0,3,83.7154,0,-1.5,0
2345,44958.44629,2344.536413,58676676,4.383135,0.263644,0.268555,25.604861,1.71581,-0.737471,-0.732359,0.002766321,0.000517478,0.002248843,19.912166,36.267038,33.267038,0.471416,0.00471416,0.04752434,0.000475243,0.42389166,0.004238917,0,0.471416,-0.734868,0.00217,3,1.1823,0,3,83.7154,0,-1.5,0
2346,44958.4463,2345.536413,58676677,4.033235,0.261941,0.26715,25.290528,1.713837,-0.739148,-0.733871,0.002743543,0.000511125,0.002232417,19.912166,35.808663,32.808663,0.46914,0.0046914,0.046869519,0.000468695,0.422270481,0.004222705,0,0.46914,-0.736487,0.00217,3,1.1823,0,3,83.7154,0,-1.5,0
2347,44958.44631,2346.536413,58676678,3.872369,0.260976,0.266419,25.197588,1.71581,-0.739791,-0.734397,0.002735193,0.000509247,0.002225946,19.912166,35.636364,32.636364,0.468267,0.00468267,0.046623377,0.000466234,0.421643623,0.004216436,0,0.468267,-0.737051,0.00217,3,1.1821,0,3,83.7154,0,-1.5,0
2348,44958.44632,2347.536413,58676679,4.213239,0.261492,0.267267,25.757003,1.716796,-0.738011,-0.73226,0.002763171,0.000520553,0.002242618,19.912166,36.273876,33.273876,0.470202,0.00470202,0.047534109,0.000475341,0.422667891,0.004226679,0,0.470202,-0.735408,0.00196,3,1.182,0,3,83.7154,0,-1.5,0
2349,44958.44633,2348.536413,58676680,5.112409,0.267319,0.271566,26.263947,1.717782,-0.73394,-0.729729,0.002810329,0.000530798,0.00227953,19.912166,37.296297,34.296297,0.476309,0.00476309,0.04899471,0.000489947,0.42731429,0.004273143,0,0.476309,-0.731573,0.00196,3,1.182,0,3,83.7154,0,-1.5,0
2350,44958.44634,2349.536413,58676681,3.849937,0.261186,0.26662,25.095173,1.713837,-0.740329,-0.73466,0.002729471,0.000507177,0.002222294,19.912166,35.477405,32.477405,0.467532,0.00467532,0.046396293,0.000463963,0.421135707,0.004211357,0,0.467532,-0.737565,0.00196,3,1.182,0,3,83.7154,0,-1.5,0
2351,44958.44635,2350.536413,58676682,4.410335,0.262855,0.268314,25.966044,1.714824,-0.736774,-0.731241,0.002779286,0.000524778,0.002254508,19.912166,36.589222,33.589222,0.471771,0.00471771,0.047984603,0.000479846,0.423786397,0.004237864,0,0.471771,-0.734381,0.00196,3,1.1819,0,3,83.7154,0,-1.5,0
2352,44958.44637,2351.536413,58676683,4.874938,0.266276,0.270716,26.050076,1.716796,-0.735108,-0.730715,0.002794943,0.000526476,0.002268467,19.912166,37.010578,34.010578,0.474749,0.00474749,0.04858654,0.000485865,0.42616246,0.004261625,0,0.474749,-0.732515,0.00196,3,1.1819,0,3,83.7154,0,-1.5,0
2353,44958.44638,2352.536413,58676684,3.851698,0.261387,0.266709,25.264426,1.713837,-0.739734,-0.734101,0.002737714,0.000510598,0.002227116,19.912166,35.664354,32.664354,0.468312,0.00468312,0.046663363,0.000466634,0.421648637,0.004216486,0,0.468312,-0.736988,0.00196,3,1.1819,0,3,83.7154,0,-1.5,0
2354,44958.44639,2353.536413,58676685,4.675293,0.264517,0.269606,26.232845,1.71581,-0.735278,-0.730288,0.002796779,0.00053017,0.002266609,19.912166,37.042544,34.042544,0.474161,0.00474161,0.048632206,0.000486322,0.425528794,0.004255288,0,0.474161,-0.732875,0.00196,3,1.1818,0,2.9,83.7154,0,-1.5,0
2355,44958.4464,2354.536413,58676686,4.577429,0.265415,0.270037,25.765708,1.716796,-0.736666,-0.731767,0.0027763,0.000520729,0.002255571,19.912166,36.560733,33.560733,0.472912,0.00472912,0.047943904,0.000479439,0.424968096,0.004249681,0,0.472912,-0.734023,0.00196,3,1.1818,0,2.9,83.7154,0,-1.5,0
2356,44958.44641,2355.536413,58676687,3.872536,0.261029,0.266563,25.412918,1.712851,-0.739735,-0.733674,0.002740757,0.000513599,0.002227158,19.912166,35.868855,32.868855,0.468544,0.00468544,0.046955507,0.000469555,0.421588493,0.004215885,0,0.468544,-0.736822,0.00196,3,1.1818,0,3,83.7154,0,-1.5,0
2357,44958.44642,2356.536413,58676688,4.988733,0.26621,0.270846,26.498306,1.717782,-0.733951,-0.729433,0.002812364,0.000535535,0.00227683,19.912166,37.482643,34.482643,0.475855,0.00475855,0.049260919,0.000492609,0.426594081,0.004265941,0,0.475855,-0.731661,0.00289,3,1.1818,0,2.9,83.7154,0,-1.5,0
2358,44958.44644,2357.536413,58676689,3.92319,0.262314,0.267489,25.125338,1.713837,-0.740052,-0.734627,0.002731686,0.000507787,0.002223899,19.912166,35.650657,32.650657,0.468309,0.00468309,0.046643796,0.000466438,0.421665204,0.004216652,0,0.468309,-0.737139,0.00188,3,1.1817,0,3,83.7154,0,-1.5,0
2359,44958.44645,2358.536413,58676690,4.419578,0.263186,0.268669,26.113467,1.71581,-0.736039,-0.730781,0.002787821,0.000527757,0.002260064,19.912166,36.819067,33.819067,0.47291,0.0047291,0.048312953,0.00048313,0.424597047,0.00424597,0,0.47291,-0.733665,0.0015,3,1.1817,0,3,83.7154,0,-1.5,0
2360,44958.44646,2359.536413,58676691,4.842156,0.266552,0.270913,26.11555,1.716796,-0.734738,-0.730452,0.002799464,0.000527799,0.002271665,19.912166,37.086585,34.086585,0.475034,0.00475034,0.048695121,0.000486951,0.426338879,0.004263389,0,0.475034,-0.732364,0.0015,3,1.1817,0,2.9,83.7154,0,-1.5,0
2361,44958.44647,2360.536413,58676692,3.736391,0.261199,0.266653,25.211857,1.712851,-0.739831,-0.734167,0.00273655,0.000509535,0.002227015,19.912166,35.651054,32.651054,0.468329,0.00468329,0.046644363,0.000466444,0.421684637,0.004216846,0,0.468329,-0.737008,0.00118,3,1.1817,0,3,83.7154,0,-1.5,0
2362,44958.44648,2361.536413,58676693,4.094686,0.261606,0.267396,25.884382,1.714824,-0.737329,-0.731701,0.002772036,0.000523127,0.002248908,19.912166,36.418189,33.418189,0.471078,0.00471078,0.04774027,0.000477403,0.42333773,0.004233377,0,0.471078,-0.734836,0.00179,3,1.1816,0,3,83.7154,0,-1.5,0
2363,44958.44649,2362.536413,58676694,4.798067,0.266051,0.270728,26.270288,1.71581,-0.734719,-0.729992,0.002802886,0.000530927,0.002271959,19.912166,37.175259,34.175259,0.474869,0.00474869,0.048821799,0.000488218,0.426047201,0.004260472,0,0.474869,-0.732429,0.00182,3,1.1816,0,3,83.7154,0,-1.5,0
2364,44958.44651,2363.536413,58676695,4.280316,0.264302,0.26919,25.537585,1.71581,-0.737901,-0.732753,0.002760436,0.000516118,0.002244317,19.912166,36.284344,33.284344,0.471418,0.00471418,0.047549063,0.000475491,0.423868937,0.004238689,0,0.471418,-0.735049,0.00144,3,1.1816,0,3,83.7154,0,-1.5,0
2365,44958.44652,2364.536413,58676696,4.009245,0.261513,0.267361,25.819415,1.714824,-0.737707,-0.731899,0.002767921,0.000521814,0.002246107,19.912166,36.362931,33.362931,0.470622,0.00470622,0.04766133,0.000476613,0.42296067,0.004229607,0,0.470622,-0.735232,0.0017,3,1.1815,0,3,83.7154,0,-1.5,0
2366,44958.44653,2365.536413,58676697,4.810392,0.266174,0.270778,26.219427,1.71581,-0.734509,-0.730255,0.002802507,0.000529899,0.002272609,19.912166,37.257725,34.257725,0.475207,0.00475207,0.048939607,0.000489396,0.426267393,0.004262674,0,0.475207,-0.732258,0.0017,3,1.1815,0,3,83.7154,0,-1.5,0
2367,44958.44654,2366.536413,58676698,3.759713,0.261782,0.26707,25.133649,1.713837,-0.740096,-0.734758,0.002730436,0.000507955,0.002222481,19.912166,35.627694,32.627694,0.468177,0.00468177,0.046610991,0.00046611,0.421566009,0.00421566,0,0.468177,-0.737201,0.00141,3,1.1815,0,3,83.7154,0,-1.5,0
2368,44958.44655,2367.536413,58676699,4.457429,0.26392,0.269204,26.255242,1.716796,-0.735319,-0.730485,0.002795079,0.000530622,0.002264456,19.912166,37.015653,34.015653,0.473743,0.00473743,0.04859379,0.000485938,0.42514921,0.004251492,0,0.473743,-0.733174,0.00191,3,1.1814,0,3,83.7154,0,-1.5,0
